,review_id,user_id,business_id,stars,useful,funny,cool,text,date,labels_3,labels_2,year
180,yb9G3VTjImbWNcHgR3TpQA,whfjd0gIdtPXLTZKmNYqZQ,9kv9JpLhzkN3UeWZDrsmEA,5.0,3.0,2.0,3.0,"Set in an old Acadian mansion, the country club is one of the most amusing gay bars I've ever had the privilege of visiting. Featuring a pool-side cocktail bar and acres of decking and deck chairs on which to sun au natural, it was all I could do not to take up permanent residence. Seriously the only place i've ever been where one can float about naked with a magarita in hand. Oh yes, and the boys are very handsome too.

www.countryclubneworleans.com",2005-05-18 20:51:09,positive,positive,2005
181,wu6dqiAyHdRdDvADC6MIiw,whfjd0gIdtPXLTZKmNYqZQ,QOyQSgog61fY8kI4IxIBuA,4.0,0.0,0.0,1.0,"Apparently open 24 hours,  Zotz is authentically bohemian and decrepit. The coffees can actually be quite good, depending on who pulls the shots, and the clientele universally eccentric. Be careful when choosing a seat, as most of the furniture is treacherous.",2005-05-18 21:15:25,positive,positive,2005
182,NefOL_HD1G6CGvznoOnMeQ,whfjd0gIdtPXLTZKmNYqZQ,TzkVUJab9Sh0CqDk2sCF-w,3.0,0.0,0.0,0.0,"A bit of an old boys club, Bayona is a charming place to dine in the quarter. The food is decadently rich which seems to please the large,  well tailored patrons. Not very suitable for vegetarians almost everything on the menu features a pork product. My companion and I were the youngest diners by decades, though happily we didn't care. The courtyard is very pretty and the lunches an excellent deal.  http://www.bayona.com",2005-05-18 21:26:20,neutral,negative,2005
183,6Vxf3MQjiM36LXU1ziefCQ,whfjd0gIdtPXLTZKmNYqZQ,W4bi5Yeo9ncXRqcxG58U9w,4.0,0.0,0.0,1.0,"Ooh, what a charming sweaty dive bar this is. good drinks, and a long night full of instant new best friends as I recall.",2005-05-18 21:38:17,positive,positive,2005
184,i6-wOeEkClbd2STdy9LFcA,whfjd0gIdtPXLTZKmNYqZQ,_39Ew9rR8S0YpOzWYhY0ow,5.0,0.0,0.0,0.0,"Excellent inexpensive treasure trove of giant Baltic amber baubles and antique African trade beads. Vintage Mardi Gras beads lurk here too, if you know where to look.",2005-05-18 21:46:27,positive,positive,2005
185,gn8vnCAw9lR26PfJcDOmSQ,iUeZhkI0OK0BisakOkb3pQ,YwezxSSXcrT5GOTI5MddPg,5.0,1.0,0.0,1.0,"A must-stop, oyster lover or not. The green and yellow tiled, and I mean head to toe, interior is gorgeous. It's from another time and totally unique at the same time with beautiful first-generation flourescent light fixtures that make it very bright but still warm. The same people have been serving and shucking since before I was born and the food is really pretty great.",2005-05-21 14:20:58,positive,positive,2005
186,ZO6OyzFQWW1I9ztVTzkuTQ,cG5l8teICW5NRtRJ0GpMww,4EGJGPoqxyLZzVcO4feBXg,3.0,1.0,0.0,0.0,"Stayed here for four days in May 2005 for a conference, which was also at the hotel.  This is an older hotel that attempted a facelift with new furniture -- and it kinda works.  The wired access is free and good, but the wifi is spotty. There are very few choices for food within a 3-4 block radius, but the hotel food is decent.  Room rates are inexpensive here, but the next time I'm in St. Louis, I'll likely try out another hotel.",2005-05-22 19:22:26,neutral,negative,2005
187,rAkS02Aie5d_nWI4YdQ9fg,ORkSoQaD0jywIA4fgvvszg,4WIsdEah3rDcJwlWbx9P0A,3.0,0.0,0.0,0.0,"First impressions were fine: The lobby is beautiful.  Doors open out, so it's a little odd to have to carry in your luggage and stop to open two doors.  They should be automatic or swing both directions.  This is a 3-story hotel.  The hotel was tucked hidden around the corner, rather than obviously planted in the lobby.  It was also kind of slow.  The room was standard for a hotel.  Nothing special.  Mints left on the nightstand.  Major complaint was noise: Every time the elevator moved, there was a huge THUNK like a body falling dead to the floor in the next room, before the whirring.  I was thankful I had my earplugs, else I'd probably have been awoken many times in the night.  Was only there one night, didn't check out the pool/spa or restaurant.  Good for business perhaps, but not even a continental breakfast that the cheap hotels typically give you.  Not worth the price for vacationers.",2005-05-23 02:28:01,neutral,negative,2005
188,MFDEcbwpXPnt4BHFdYV3ag,ORkSoQaD0jywIA4fgvvszg,Jp7MbNr2wSxfvUp7GhFQig,4.0,1.0,1.0,0.0,"The collection is huge.  Nicely arranged with some street scenes including things from the time periods of the cars.  Even a stop where you can put on hats and dusters and take a picture in one of the old cars.  Some of the signs could have been a bit more informative; rather than just telling about the company that made it and what they did before, I find the more interesting information to be the new innovations- how this old car differs from the old car next to it; however some of that we were left to discern on our own.  They had a variety of neat cars; unfortunately we had to rush through the last section of various racing cars and the area with the gold-plated De Lorean because we didn't allow enough time.  My one personal complaint is that there was absolutely NO Volvos!  Volvos should hold a great place in automotive history, and I don't understand why the 1984 minivan was there, but to not have any sorts of Volvos, I was disappointed.  Otherwise a great, seemingly complete collection, at a very decent price.  Great stop for visitors, just make sure to leave enough time.",2005-05-23 02:33:51,positive,positive,2005
189,11LCC5XcKlQP7kvsuSfeVw,ORkSoQaD0jywIA4fgvvszg,uTqmZj3IVvdXD99r3-kJxA,2.0,0.0,0.0,0.0,"Decent collection, fair size, not too big.  The main gallery at the time was on Maxfield Parrish.  Nicely arranged collection of art, however I would have liked more explanation on the lithograph procedure.  They tout the roof as its own mini-exhibit with great spots for photography.  The scene from the roof is OK, you can see the snowy mountains, but there are segments to shoot through, not a spread view.  I would have liked more description of the two sculptures on the roof as well.  Overall considering the huge art exhibit in San Francisco is free, $12 a person is hugely overpriced for this relatively small collection (nicely sized for going through in an hour)  They did have a variety of media, and the area left for children to do activities was nice.  Just remember that if you want to take notes on anything to bring a pencil.  I had a pen and they didn't seem happy about that, asked me to put it away.",2005-05-23 02:42:29,negative,negative,2005
190,Y-INEv-QS9f7qJVDe5HjTA,_cz2O9JukT1I2GuYVAA5Zg,myKiQiaRJsPfYnlSW7_qEQ,4.0,0.0,0.0,0.0,Part of the the cool new artsy downtown Reno.  Good quiche and good smoothies.,2005-05-23 22:50:05,positive,positive,2005
191,iUMtR4zsH0L9BXNJzgypfw,_cz2O9JukT1I2GuYVAA5Zg,VrM4A497lwRQql_7kuSLaA,4.0,2.0,0.0,0.0,"I don't know of many Thai food places in Reno, but I love this place.  Granted, I order the same thing everytime, but their Phad See Ew is delicious!",2005-05-23 23:03:50,positive,positive,2005
192,kI42Zz9uXq3LYxlZYd9Dqg,_cz2O9JukT1I2GuYVAA5Zg,QhxtQppYwOCKjExMftCa9Q,5.0,0.0,0.0,1.0,"BEST RESTAURANT EVER!!!  Located in the basement of Harrah's Reno, this is my favorite restaurant of all time.  The ""captains"" are very very knowledgeable waiters with impecable standards of service.  Very old-casino feel with personal service and cozy leather booths.  Order Steak Diane, Caeser Salad, or Cafe Diablo and watch it being made for you tableside.",2005-05-23 23:08:15,positive,positive,2005
193,5GU-D0iJW0h7-rVfSF8HIA,lZsusXJjzStoi3vQmqzoMg,rcSmNigVYkJzz-pzd5nIMA,4.0,1.0,0.0,0.0,"I was here for a wedding rehearsal dinner, and was quite impressed with the ribs.  The meat was so tender that it fell right off.  It helps that my beer came in a goblet, too.",2005-05-24 00:29:10,positive,positive,2005
194,DTrvaOwqev-xhbqqblt7Tw,H4JNrBAoyCk_ZMZWbAf8OA,Co3Ogqy6y2JgZdG0wBlrUQ,5.0,0.0,0.0,4.0,"THIS IS MY FAVORITE BAR IN PHILADELPHIA.  Oh Ten Stone, how I miss thee!  Great beer, great crowd, great Sunday Brunch, great nights.  I wish I could just pick this bar up and move it to Palo Alto.",2005-05-25 01:12:54,positive,positive,2005
195,eIRuELHslKEMAmHm0DHbxw,X0q4bFpolUwr_MOKEURbHg,ld_H5-FpZOWm_tkzwkPYQQ,5.0,2.0,0.0,1.0,"After passing a certain point in my  mid-20s, I felt a bit too grown up to stay at Circus Circus.  Silver Legacy is right next door, connected by a promenade that renders all casinos on Virginia Street borderless.  It's not dirt cheap like Circus, but you can find a pretty decent rate, especially in the winter--our room was about $40 a night!!  The best part about the Silver Legacy is that they have good quality room service food for relatively affordable prices.  Room service, it seems, is virtually unheard of in a casino whose main effort is to get you out of the room to gamble.  Until my stay here, I've never ordered room service because the prices are often inflated.  Let me tell you, it feels pretty good to get a big plate of spaghetti brought to you on a silver cart.",2005-05-25 06:41:48,positive,positive,2005
196,Ii70TPK-bNePjurklLqjfg,X0q4bFpolUwr_MOKEURbHg,-OKB11ypR4C8wWlonBFIGw,3.0,1.0,0.0,0.0,"If you have a AAA membership, then chances are, on the off-season, you will get a ridiculous deal on a room at this off-the-main-drag casino.  Other than the cheap room rates, this is a run of the mill Reno casino, like all others.  If you have a car, then staying here wouldn't be that much of a pain.  If you don't, they do have free shuttles that will take you to and from downtown all day.",2005-05-25 07:05:44,neutral,negative,2005
197,RmYsetkyJWko7qPElU7OlA,-qoyKSF2G3PkR_7XNoJfpQ,WKjAuVKf-xK3tsXk-vt7vg,2.0,0.0,0.0,0.0,"For a town with lots of good BBQ, this was a disappointment.  There was only one choice of BBQ sauce and it wasn't that good.  The meat itself was not that flavorful and the bun on my sandwich was just bad.  Perhaps one redeeming factor was the fact that you got a free ice pop with you meal.  Random fun.",2005-05-25 18:14:24,negative,negative,2005
198,RbC4qluAkLU8jl3yKcu-kw,-qoyKSF2G3PkR_7XNoJfpQ,X6ry8WkgUyBNPpNxIGpn5g,5.0,0.0,0.0,0.0,The best wet n sloppy BBQ around.  Try the sweet potato pie too.,2005-05-25 18:18:37,positive,positive,2005
199,s9apO6_jbgaODfiUnObgdA,-qoyKSF2G3PkR_7XNoJfpQ,89OpC3gLfk1YiM9Ps5J11g,5.0,0.0,0.0,0.0,"Small menu and meat intensive but really tasty.  I am not really a big meat fan, but would happily go back there for their outstanding smoked meats.  Also, they have a fantastic patio.",2005-05-25 18:26:04,positive,positive,2005
200,J3Jk5A1TnFeKf2SGNrZLrw,c8qFkI_VusWo0xZvkjfBWQ,RQAF6a0akMiot5lZZnMNNw,5.0,2.0,1.0,1.0,"I lost a bet during undergrad at Carnegie Mellon  (in Pittsburgh, PA) and I had to drive all the way to Philladelphia in Roxboro where he's from and bring back cheesesteaks from Dalessandro's.  Homeboy even had a methodology on how to bring back the ingrediants separated from the bun.   Well of course I ate one when I got there and it was one of the best I've had.  It's all about whatever kind of bread it is.",2005-05-26 04:09:08,positive,positive,2005
201,VT5V1Exe7LfzsnJ2XjMAPQ,c8qFkI_VusWo0xZvkjfBWQ,IkY2ticzHEn4QFn8hQLSWg,5.0,2.0,1.0,1.0,"Geno's is superb, arguably the best in town.  Thick cut meat and fresh cheese.  But one thing... You gotta order it right or it's ""no soup for you, back of the line"" .   Order it like this.... Your cheese (Provolone, American, Whiz (cheez whiz) and with or without (onions) and you can get sauce with it as well. For example: ""Provolone without"" = Provolone cheese steak without onions.  Eat one of these before you black out drunk and you'll wake up feeling fine.",2005-05-26 04:20:21,positive,positive,2005
202,fMBtLRIO1iNnU0bloDlFcg,c8qFkI_VusWo0xZvkjfBWQ,PP3BBaVxZLcJU54uP_wL6Q,4.0,0.0,0.0,0.0,"If you're in Philly you either love Pat's or Geno's.  Some people are a little more ""nationalistic"" about it than others.  Given my preferences, I'm more about Geno's but Pat's is really good too.",2005-05-26 04:28:58,positive,positive,2005
203,ZWmGW-vXMfFzXre4EmwTDw,c8qFkI_VusWo0xZvkjfBWQ,6_T2xzR74JqGCTPefAD8Tw,5.0,0.0,0.0,0.0,"Morimoto is one of the coolest looking high end  restaurants I've ever been in, decorated in this modern minimalist style with colored plastic tables that change colors.  The food is just as pretty, and very unique.  Instead of your traditional boring Japanese, chef Morimoto hits it with elements of fusion from around the world.  I haven't been in a few years, but it was one of the most memorable meals I've ever had.
We ate the omikase, leaving all the decisions as to what we ate in the chef's hands.  Do that.",2005-05-26 04:41:09,positive,positive,2005
204,qq-YEsQ487LwdJQmZFjkQg,eL9CR1oxghmW8MyP5duxbw,grjFEAN9gXOKQFEta4yBJg,4.0,0.0,0.0,2.0,"The Tropical Isle is the sort of place in New Orleans that I would typically shun like an alcoholic leper colony; it's tacky, it's just off of Bourbon Street, and it's stuffed full of drunk college students swilling flourescent green ""Hand Grenades"" and either trying out for (or encouraging their female friends to try out for) Girls Gone Wild. HOWEVER, and this is a big however, they have the coolest oldies-playin' house band on the planet.  They are called Late as Usual, and they are all, (especially their guitarist,) shockingly good. They typically perform the sort of sentimental covers that drunken tourists request, like ""Sweet Home Chicago"" or ""Against the Wind"", but they've written plenty of original songs and they're just fantastic.",2005-05-27 05:50:18,positive,positive,2005
205,g1a4BCTywjBsgZLrs6rmDw,eL9CR1oxghmW8MyP5duxbw,HCAEt5uZvcE3gU46bViwvA,4.0,0.0,0.0,1.0,"I've never had anything but great service and great (albiet high priced, but it -is- the French Quarter) food at the extremely pink Petunias. Crepes the size of puppies. A relief to find a gay-owned & friendly restaurant after two weeks travelling in the South. Cute little building, typically crowded so try for off-hours. Also, apropos of nothing, it has a kind of Lovecraftian bathroom -- it's perfectly clean and functional, but the angles are subtlely wrong and of no human shape.",2005-05-27 06:10:02,positive,positive,2005
206,aAd026sJJCjq3w3cpjFDrA,DOFamdMaC_hjn9zg3Gs-0w,dgICpYNJcEd5glh7U6xYMA,2.0,0.0,1.0,0.0,"Friendly staff, but disappointing food. I'd try them again, maybe - they do have beer after all. Probably with overcooked cheese and ranch mixed in, though.",2005-05-27 19:32:15,negative,negative,2005
207,zAjW-oMbnu_oUzrE-ShkZw,-qoyKSF2G3PkR_7XNoJfpQ,dgICpYNJcEd5glh7U6xYMA,1.0,0.0,0.0,0.0,Bad bar food.  Uninteresting menu.  Very slow service.  The only saving grace was that our meal was free because we were so disappointed.,2005-05-27 19:37:03,negative,negative,2005
208,K98my4hSffpt9YRgXNZtXg,4Kko5nTAOPG0z_eccm35uQ,wB3kLruvx91OJeXKXiSxEA,5.0,1.0,0.0,0.0,"The best japanese food I've ever had.  This is where you'll probably find some of the freshest sushi in the state, not to mention Indianapolis.  If you ever make it there, I highly suggest the katsudon which is a pork cutlet laid atop a bed of rice and veggies and the Louis Roll which is a sushi roll consisting of tuna, fried tempura peices, and a mayonaise based sauce.  Delicious.",2005-05-31 00:25:31,positive,positive,2005
209,wrnpv9fcH4sPbMtWvACI6g,iUeZhkI0OK0BisakOkb3pQ,TzkVUJab9Sh0CqDk2sCF-w,4.0,3.0,0.0,1.0,"Overfed, native New Orleans businessmen tend to predominate the crowd and extra-rich pan-Louisiana food the menu. If you want a lush, decadent meal in a lush decadent setting, you got it. Go to Herbsaint for a more contemporary and lighter take on the similar food.",2005-05-31 21:30:10,positive,positive,2005
210,oWpRTWMy61YUgmz8xzuaeA,iUeZhkI0OK0BisakOkb3pQ,Y3wrsTbjOLHTT-Oz08ntyw,3.0,2.0,0.0,0.0,"The only thing resembling a real grocery store in the Quarter. 24-hour, like most things down here. It will do in a pinch.",2005-05-31 21:32:26,neutral,negative,2005
211,YBQfyU0KT893Dr0VeSfQpw,0iXsfZQ8m7melVL8AtkUlg,edJoBsse6nsF0BYh6pATAg,4.0,0.0,0.0,0.0,"The Palace is a distinctive Cajun-Creole restaurant whose food and ambiance have the color of New Orleans with shades of the upscale downtown Santa Barbara in which it is situated. The signature dishes are all top-notch, particularly the Cajun crawfish popcorn appetizer and the whiskey bread pudding souffle dessert. (The only disappointing entree I've had there is the soft-shell crab.) The Cajun martini is delicious and voluminous; it is made with gin that has had a giant jalapeno soaking in it for a week, and it is served in the quart-sized canning jar in which the gin and jalapeno were stored. The tables are somewhat closely spaced, and the Louis Armstrong is usually played many decibels too loud, but the resulting roaring din contributes to the boisterous Nolans feel that the Palace is meant to capture.",2005-06-01 21:04:42,positive,positive,2005
212,WSs9RTSvYYiKrVeXevqTLQ,xPE3z3YRe2CWKyYjjICneQ,vHr8qhM4CXYB3Ol_9yS6QQ,3.0,0.0,0.0,2.0,"All you can eat sushi!!! It's not like Todai's, but you actually order it from the chef. It's great for the price, and the quality is much better than Todai's! I believe it was ~$15 per person.",2005-06-01 23:25:45,neutral,negative,2005
213,rXCACwlm4RXAGIJc_z7-tg,xPE3z3YRe2CWKyYjjICneQ,c-iKAO2GBzSKjm7y1Oljcw,5.0,0.0,0.0,0.0,"Great seafood in the heart of the French Quarters! The bread is soft, and fresh. The seafood is great, and you have to try the double chocolate bread pudding. It's to die for!!! Try to get reservations in advance!",2005-06-01 23:43:03,positive,positive,2005
214,pjVhyP3ToJCZrnxRubzYJA,_cz2O9JukT1I2GuYVAA5Zg,fGJXCvSkSbUdwWMm2bg9Iw,3.0,0.0,0.0,0.0,"Soooooooo much better than Jamba.  I heart the Key Lime Sublime (or something like that).  Try to steal ""buy one get one free"" coupons from Reno High School paper ;-)",2005-06-06 02:08:18,neutral,negative,2005
215,nthmgOoulo1UqqSOW00WbQ,q_QQ5kBBwlCcbL1s4NVK3g,O2lFAWD2WXXx5EKkzPutWQ,5.0,3.0,1.0,0.0,"This restaurant was suggested to me by three different people in one day and I must say that this was the best Thai food I have ever had in California. I pray at night that I will find one in the Bay Area but meanwhile have to schedule biannual trips to this fantastic retaurant. While everything is to die for here, if you are a thai food fanatic just taste the curry. The curry is what makes this place really stand out. Ah...the curry...",2005-06-06 17:43:45,positive,positive,2005
216,u2wXROCJKCloBAM8wXG4ng,q_QQ5kBBwlCcbL1s4NVK3g,QNoFrASBpqW8dzdAEIYjNQ,5.0,1.0,0.0,0.0,"This place is the ultimate beach restaurant. If you like to watch dolphins play in the water while eating fruit laden belgian waffles this is the place to go. Situated right on the beach, the Brown Pelican seems to attract the older retirees of Santa Barbara, young rich mommies, and the occasional tourist. Not a hot spot, but definitely a relaxing brunch place. Their smoked salmon plate looked mouth watering and they have a crabcake scramble that knocked my socks off.",2005-06-07 17:39:59,positive,positive,2005
217,7xghb9fkSk1vwvtTTexVHA,q_QQ5kBBwlCcbL1s4NVK3g,VWL9UqAKfyvGeb0AlOTusA,3.0,0.0,0.0,0.0,Lots of students go here for cheap healthy food. The have a lot of options of the sandwich-soup-pasta variety but I wasn't very impressed by the quality. If you want a $4 dinner (tuesday and thursday specials) and you are wandering around hungry in Goleta stop at this place.,2005-06-07 23:44:55,neutral,negative,2005
218,o9XSMcvjRZgZ6J16HAea8g,q_QQ5kBBwlCcbL1s4NVK3g,Rl42JbSMsmNW3LRjsTMYAg,4.0,0.0,0.0,0.0,"Meals here are massive so bring an appetite. Average flavors, simple ingredients. The nachos are great but get soggy fast so be sure to share.",2005-06-07 23:47:22,positive,positive,2005
219,yTNuMXKuqbgrn88Q-iwIlw,q_QQ5kBBwlCcbL1s4NVK3g,sXaIwcg_nV79tPMenha6hw,5.0,0.0,1.0,0.0,The Breakfast Burrito. The five stars are for that and that only. It seems a lot like a sports bar inside and it's pretty dark and dank but the breakfast burritos (served all day long) are so good that I thought seriously about buying 20 and smuggling them home to San Francisco with me to freeze and enjoy secretly so I don't have to share.,2005-06-07 23:51:18,positive,positive,2005
220,r6qYGH8XHghaitDYTROKnw,q_QQ5kBBwlCcbL1s4NVK3g,Eqi8jrVowPBlCKAInDfFRw,4.0,1.0,0.0,0.0,"Great salads, very inventive and fresh. The real kicker is their nonfat milkshakes. The peanut butter one will make you swoon.",2005-06-07 23:57:31,positive,positive,2005
221,jm2vtxy3cmHonLMgUgSz_Q,58yhbFfNHjULDZx0FD-Dvw,gnEyjxoBYQcP9Bz72C95YA,4.0,0.0,0.0,0.0,"In my opinion, the best bar to hang out at on Fourth. Much improved since the size expansion. Good drink specials, no cover, fun music, good sized crowd after 11pm or so.",2005-06-08 06:12:17,positive,positive,2005
222,TM_NZ6YHlA_-_QOVu0NSZw,58yhbFfNHjULDZx0FD-Dvw,l8yqThofpWGUs6lxOeIdOA,5.0,0.0,0.0,0.0,"Excellent middle eastern cuisine! Try any of the kebab combos, or Shawerma. Be sure to watch the ex-strippers belly dance on Friday and Saturday nights. YOW!",2005-06-08 06:15:02,positive,positive,2005
223,9ABVoYVx666zWM8rVdAjXA,58yhbFfNHjULDZx0FD-Dvw,duyoUwRNcsudbl9wlu25cA,5.0,0.0,1.0,0.0,The best grocery store ever! This Safeway has been remodeled and is very nice. There are friendly employees passing out samples. The produce and butcher/deli are great and the checkout lines go by fast. Prices are reasonable. It looks a lot like an AJ's in there.,2005-06-08 06:17:39,positive,positive,2005
224,lfxzr7MBve2-UdFtF2JuVA,58yhbFfNHjULDZx0FD-Dvw,rtykgAe3cXao_PuzgT8mPA,5.0,0.0,0.0,0.0,Awesome sandwiches for cheap! They are huge so be warned. The bread bowl soups go great with them! FYI do NOT get margaritas here. Stick with the sandwiches and beer.,2005-06-08 06:22:19,positive,positive,2005
225,tgXlgpUx0KcCIlyU3_dNQQ,3MYdpmHeNwC6FquRWi3YOg,iGMS1iM71HLrZN3V_kqd2g,4.0,0.0,1.0,2.0,"Pretty good place to bowl, went on $0.50 bowling and beer night, strange people that work there may even accuse you of stealing bowling shoes and charge you $2!",2005-06-10 04:49:33,positive,positive,2005
226,row-4aH0lfT06ip-cKcl8A,-qoyKSF2G3PkR_7XNoJfpQ,TtyEDhjxOU60y0AE2pGdWg,4.0,2.0,1.0,0.0,"It's downtown in the Drury Inn and there is free parking.  Be aware that you will need to tell both the parking attendant and the doorman that you are going to the restaurant before being granted entry.  Once you get it, it's a  relaxing atmosphere and good Italian food from a friendly Italian family (complete with little old Italian lady who doesn't even speak English).  The rigatoni with vodka sauce was delish as was the fish ravioli.  Salads were good not great.  Hot toasted garlic and butter rolls were yum.  Warning:  You'll be forced to listen to elevator music the whole meal.",2005-06-10 20:43:16,positive,positive,2005
227,Fk_gdd7_nIuKwOX6wVIGHQ,3MYdpmHeNwC6FquRWi3YOg,F9jfjlNRuFk4WrMPdsr7CA,4.0,2.0,5.0,2.0,Fried chicken that is very tasty and very bad for you.  Nothing like a fresh box of hot grease.,2005-06-11 06:14:05,positive,positive,2005
228,yGFFA716YJACxLqv-iX9DQ,3MYdpmHeNwC6FquRWi3YOg,8Aavn4p0d-OX3GtHcLnGgQ,5.0,0.0,0.0,0.0,"This is a local coffee chain, this location is pretty cool (Campbell at Grant).  They put something good in the ""xtreme"" drinks that makes them unique and much better than the standard coffee blender drink.  Wireless service is provided at this location but I haven't tried it yet.",2005-06-13 04:13:35,positive,positive,2005
229,XF5aHRm9KgrUQiJaF6Oq9g,3MYdpmHeNwC6FquRWi3YOg,zxa24DWUL8wYng2ekWYXTg,5.0,3.0,5.0,3.0,"This is where I get my hair cut.  So far every time I have left with shorter hair than when I arrived, I am very satisfied.",2005-06-13 04:21:41,positive,positive,2005
230,EPDV1qT7tZHdbUf70xKsUQ,3MYdpmHeNwC6FquRWi3YOg,b80oAdY9-wm11LrKZwavKA,4.0,1.0,0.0,0.0,"Went to a company thing here and it went well.  Cool western movie-looking place.  It is in Pinnacle Peak town, you cannot see it from the street.",2005-06-13 04:35:05,positive,positive,2005
231,oRrR7_Gs3D-e4CuH5FNf9w,DOFamdMaC_hjn9zg3Gs-0w,JgTSG4rIDf20Kgp6U_asng,4.0,1.0,0.0,0.0,"A great place for a drink or a pizza. I really recommend the stuffed crust Chicago style, but any will do. They use a pepper sauce for a unique flavor. Somedays it's dead-on, somedays it isn't.   Beer prices went up recently, and sometimes it's just too smokey, but the 'Thorn does a great job of feeling like the perfect corner bar. I do hope to never see the place with the lights on.",2005-06-17 16:30:17,positive,positive,2005
232,S4jXiuJ8bDBr1iFdsXCAmg,DOFamdMaC_hjn9zg3Gs-0w,0QYWhij_YZ7Lyk9F6213Sg,5.0,0.0,0.0,1.0,"Pho Grand is the kind of place I wish offered punch cards, just to make sure I've tried each dish once. Usually good service and fairly reasonable prices. Their spring rolls are the stuff cravings are formed from.  Avoid the crepes, though.",2005-06-17 16:31:53,positive,positive,2005
233,Q2VxQBxtK5BZDh-haDECzw,DOFamdMaC_hjn9zg3Gs-0w,Dty7fGIonmXOmvZhnMAOQQ,4.0,0.0,0.0,0.0,Best lasagna in town! Either that or Riddles. Mood dependent. High prices. Great beer selection. Too smokey. Food rocks.,2005-06-17 16:35:59,positive,positive,2005
234,AOTjlvTp0bmJDUVnUKyv4g,H4JNrBAoyCk_ZMZWbAf8OA,R3FDYMQBrMpkUquwE-eniQ,2.0,0.0,1.0,0.0,"Wow!  One word comes to mind when I think of this restaurant...""totally incompetent"".  I really enjoyed the food and the decor is stellar, but c'mon people, how many times can you Eff up the order?  Every person I've talked to that has gone here for dinner or lunch has complained about the idiot teens that swear ""this is what you ordered""  and ""I dunno I just finished training"".  I recommend skip the dining scene and just go to the 3rd floor outdoor bar which is preally fun.  Expensive drinks but they're original and one of the only redeeming qualities of this place.",2005-06-22 22:34:40,negative,negative,2005
235,DigjNdnkH35l4NVcwXqT5Q,W4Ez5lpm377893t1XhLquw,nRKndeZLQ3eDL10UMwS2rQ,5.0,0.0,0.0,1.0,"First, Ted Drewes is more than the Christmas trees that populate its parking lot from late October to December.  It is frozen custard.  Pure sin - something that even the locals will stand on queue to eat in the dead of winter, because it's that damn good.  People have been known to give this up for Lent - and it's one of the things I actually miss about St. Louis (besides my family).",2005-06-23 23:58:16,positive,positive,2005
236,ls2NXSKq2aI21__6FGKIXA,H4JNrBAoyCk_ZMZWbAf8OA,6_T2xzR74JqGCTPefAD8Tw,5.0,0.0,0.0,0.0,"Try the Buri-Bop, it's mind blowing.  This place is dee-lish (what else could you expect from THE Iron Chef?) and the decor is funky fresh yo (think Brave New Worldesque dining).  My fave is the centerpiece at each table which not-so-vaguely look like glowing vibrators...a great conversation piece during any meal.  Pricey place so be sure to go with a thick wallet.",2005-06-24 22:46:33,positive,positive,2005
237,hEt4SjORlpbMqCT_FoJ0Rw,H4JNrBAoyCk_ZMZWbAf8OA,ZKPrXH_GNW_AtZ31tP3NmA,5.0,5.0,2.0,7.0,"It is an absolute honor to be the 1st reviewer for White Dog.  This is hands down one of the best eats in West Phila (located 1 block from UPENN).  The restaurant is broken into various rooms that have this homey vibe to 'em that makes you feel safe and warm and squishy all over.  White Dog single handedly made the winter in Philly seem bearable since it opened my eyes and heart to the Tuaca hot toddie.  The amish grilled cheese sandwich is my fave tho really any dish is an organic/orgasmic experience.  If someone asked me ""I have one meal in West Philly, where should I go?""  I'd say without hesitation, ""White Dog.""",2005-06-24 23:03:52,positive,positive,2005
238,zci1eJN6ZPSZL2yqcv3oYw,H4JNrBAoyCk_ZMZWbAf8OA,KHxnvzKcekc-dC_52q1j6g,1.0,2.0,4.0,0.0,"I'd rather sacrifice my first born or get stabbed in the leg than go here again.  SLEEZEcity, USA.  There's a cover?!?!?  In Philly?!?!  Too much exposed chest hair and double stick tape on girls boobs in attempts to keep their eyepatch sized shirts on.  YIKES, steer clear!",2005-06-24 23:09:56,negative,negative,2005
239,jIHj17nVqonx8SrgoT3D3A,H4JNrBAoyCk_ZMZWbAf8OA,fYSaoJMOj7-r4XWEuYjRxw,1.0,2.0,3.0,1.0,I think this is actually a nightly frat party hosted in Olde City.  Your feet even stick to the floor like the real thing!  The women here have their thongs exposed well above their low rise jeans.  The guys vaguely resemble Rico Suave.,2005-06-24 23:27:54,negative,negative,2005
240,QTq8B_4B4U0rEfS1CuIo7Q,H4JNrBAoyCk_ZMZWbAf8OA,aXr74YWu67vUtWsbmICbag,5.0,7.0,2.0,3.0,"I f'in love this place.  One of Philly's best kept secrets since it's not on the main drag of restaurants and clubs.  GREAT romantic date locay (he/she'll be impressed...""how did you FIND this place?!), just make sure to get a table in the ""patio"" area.  The main dining room is set up like an outdoor casita around the bar with green plants and flowers everywhere (making the winter seem miles away when you're eating.)  Make sure to call ahead since they have weird hours/days of operation.",2005-06-24 23:37:08,positive,positive,2005
241,yX0vYIJagWmi5MQHeH374g,iUeZhkI0OK0BisakOkb3pQ,euLOqc_qzh-zsO1eNbyQvg,3.0,1.0,1.0,0.0,"Yet another dive bar with toilets as decor. Neighborhood watering spot, mainly. Pun intended.",2005-06-26 03:01:33,neutral,negative,2005
